creationTime,0,1,2,3,4,5,6,7,8,9,10
1522632850661,chicago/traffic-lane/1153/thing/traffic-lane/1522632850661,,thing/traffic-lane,,13,-1,chicago/traffic-lane/1153,-87.8071497455,41.9538138239,41.9683436725,-87.8069823878
1522632851064,chicago/traffic-lane/1286/thing/traffic-lane/1522632851064,,thing/traffic-lane,,15,-1,chicago/traffic-lane/1286,-87.624241,41.896835,41.896714,-87.632709
1522632851178,chicago/traffic-lane/1230/thing/traffic-lane/1522632851178,,thing/traffic-lane,,20,-1,chicago/traffic-lane/1230,-87.649077,41.939979,41.947316,-87.649296
1522632851213,chicago/traffic-lane/1231/thing/traffic-lane/1522632851213,,thing/traffic-lane,,22,-1,chicago/traffic-lane/1231,-87.649296,41.947316,41.954562,-87.649509
1522632851304,chicago/traffic-lane/1229/thing/traffic-lane/1522632851304,,thing/traffic-lane,,23,-1,chicago/traffic-lane/1229,-87.64882,41.932719,41.939979,-87.649077
1522632851322,chicago/traffic-lane/1226/thing/traffic-lane/1522632851322,,thing/traffic-lane,,24,-1,chicago/traffic-lane/1226,-87.648083,41.91092,41.91818,-87.648318
1522632851493,chicago/traffic-lane/1227/thing/traffic-lane/1522632851493,,thing/traffic-lane,,20,-1,chicago/traffic-lane/1227,-87.648318,41.91818,41.925454,-87.64857
1522632854312,chicago/traffic-lane/489/thing/traffic-lane/1522632854312,,thing/traffic-lane,,24,-1,chicago/traffic-lane/489,-87.6098539827,41.6929008891,41.6927563144,-87.6210363283
1522632854664,chicago/traffic-lane/694/thing/traffic-lane/1522632854664,,thing/traffic-lane,,22,-1,chicago/traffic-lane/694,-87.6159748727,41.8021096226,41.8093848774,-87.6163943054
1522632854755,chicago/traffic-lane/686/thing/traffic-lane/1522632854755,,thing/traffic-lane,,26,-1,chicago/traffic-lane/686,-87.6145593931,41.743809104,41.7511190099,-87.6148109218
1522632854772,chicago/traffic-lane/629/thing/traffic-lane/1522632854772,,thing/traffic-lane,,35,-1,chicago/traffic-lane/629,-87.7471183356,41.9534197462,41.9622554221,-87.7473906234
1522632852352,chicago/traffic-lane/829/thing/traffic-lane/1522632852352,,thing/traffic-lane,,24,-1,chicago/traffic-lane/829,-87.8067554164,41.9827767713,41.9899782632,-87.8066960672
1522632852567,chicago/traffic-lane/760/thing/traffic-lane/1522632852567,,thing/traffic-lane,,19,-1,chicago/traffic-lane/760,-87.6142179735,41.89189994,41.891798492,-87.6202037576
1522632852621,chicago/traffic-lane/796/thing/traffic-lane/1522632852621,,thing/traffic-lane,,48,-1,chicago/traffic-lane/796,-87.5857288013,41.7077680335,41.722346361,-87.5849507392
1522632852690,chicago/traffic-lane/785/thing/traffic-lane/1522632852690,,thing/traffic-lane,,31,-1,chicago/traffic-lane/785,-87.7286540964,41.9903055715,41.99014783,-87.738383984
1522632852904,chicago/traffic-lane/1127/thing/traffic-lane/1522632852904,,thing/traffic-lane,,20,-1,chicago/traffic-lane/1127,-87.7440666919,41.8512433072,41.865960857,-87.7446180929
1522632852976,chicago/traffic-lane/799/thing/traffic-lane/1522632852976,,thing/traffic-lane,,32,-1,chicago/traffic-lane/799,-87.5852385693,41.7369134537,41.7442162163,-87.5854076784
1522632853144,chicago/traffic-lane/797/thing/traffic-lane/1522632853144,,thing/traffic-lane,,31,-1,chicago/traffic-lane/797,-87.5849507392,41.722346361,41.7296111731,-87.5850694771
1522632853673,chicago/traffic-lane/511/thing/traffic-lane/1522632853673,,thing/traffic-lane,,24,-1,chicago/traffic-lane/511,-87.74290093,41.79877485,41.79736303,-87.75265489
1522632855864,chicago/traffic-lane/311/thing/traffic-lane/1522632855864,,thing/traffic-lane,,23,-1,chicago/traffic-lane/311,-87.7080135337,41.9540569195,41.9539236607,-87.7178119849
1522632856186,chicago/traffic-lane/571/thing/traffic-lane/1522632856186,,thing/traffic-lane,,36,-1,chicago/traffic-lane/571,-87.7431516294,41.8149300238,41.8220475654,-87.7433645658
1522632856237,chicago/traffic-lane/568/thing/traffic-lane/1522632856237,,thing/traffic-lane,,28,-1,chicago/traffic-lane/568,-87.7417947979,41.793035195,41.8003400449,-87.7428033166
1522632856339,chicago/traffic-lane/303/thing/traffic-lane/1522632856339,,thing/traffic-lane,,28,-1,chicago/traffic-lane/303,-87.7865583352,41.9530537114,41.9528801018,-87.7962712058
1522632856450,chicago/traffic-lane/316/thing/traffic-lane/1522632856450,,thing/traffic-lane,,23,-1,chicago/traffic-lane/316,-87.6622485204,41.9545153063,41.954427556,-87.6690474356
1522632856468,chicago/traffic-lane/559/thing/traffic-lane/1522632856468,,thing/traffic-lane,,20,-1,chicago/traffic-lane/559,-87.6194481677,41.8530504929,41.852991,-87.623818
1522632856651,chicago/traffic-lane/240/thing/traffic-lane/1522632856651,,thing/traffic-lane,,28,-1,chicago/traffic-lane/240,-87.656679779,41.8671338197,41.8669986938,-87.6663821254
1522632854929,chicago/traffic-lane/627/thing/traffic-lane/1522632854929,,thing/traffic-lane,,27,-1,chicago/traffic-lane/627,-87.7466944859,41.9388186376,41.9461190053,-87.7468692152
1522632855092,chicago/traffic-lane/624/thing/traffic-lane/1522632855092,,thing/traffic-lane,,25,-1,chicago/traffic-lane/624,-87.7459288182,41.9169301148,41.9242304183,-87.7460848509
1522632855522,chicago/traffic-lane/771/thing/traffic-lane/1522632855522,,thing/traffic-lane,,20,-1,chicago/traffic-lane/771,-87.8069498272,41.9682596163,41.9754664535,-87.8068343518
1522632850378,chicago/traffic-lane/1303/thing/traffic-lane/1522632850378,,thing/traffic-lane,,23,-1,chicago/traffic-lane/1303,-87.617312,41.873356,41.873192,-87.627565
1522632850438,chicago/traffic-lane/1288/thing/traffic-lane/1522632850438,,thing/traffic-lane,,23,-1,chicago/traffic-lane/1288,-87.632709,41.896714,41.896497,-87.647745
1522632850471,chicago/traffic-lane/1217/thing/traffic-lane/1522632850471,,thing/traffic-lane,,26,-1,chicago/traffic-lane/1217,-87.646297,41.847196,41.852646,-87.646305
1522635612043,chicago/traffic-lane/806/thing/traffic-lane/1522635612043,,thing/traffic-lane,,25,-1,chicago/traffic-lane/806,-87.5864754787,41.7878796071,41.7915685714,-87.5865342813
1522635612133,chicago/traffic-lane/822/thing/traffic-lane/1522635612133,,thing/traffic-lane,,31,-1,chicago/traffic-lane/822,-87.5593916356,41.7009752315,41.7081667435,-87.5594825555
1522635612268,chicago/traffic-lane/1126/thing/traffic-lane/1522635612268,,thing/traffic-lane,,21,-1,chicago/traffic-lane/1126,-87.7435648614,41.8367455138,41.8512433072,-87.7440666919
1522635612366,chicago/traffic-lane/799/thing/traffic-lane/1522635612366,,thing/traffic-lane,,19,-1,chicago/traffic-lane/799,-87.5852385693,41.7369134537,41.7442162163,-87.5854076784
1522635612476,chicago/traffic-lane/798/thing/traffic-lane/1522635612476,,thing/traffic-lane,,28,-1,chicago/traffic-lane/798,-87.5850694771,41.7296111731,41.7369134537,-87.5852385693
1522635612897,chicago/traffic-lane/1208/thing/traffic-lane/1522635612897,,thing/traffic-lane,,27,-1,chicago/traffic-lane/1208,-87.644597,41.779751,41.787025,-87.64478
1522635612981,chicago/traffic-lane/900/thing/traffic-lane/1522635612981,,thing/traffic-lane,,22,-1,chicago/traffic-lane/900,-87.62360876,41.85285485,41.860205,-87.62377822
1522635610970,chicago/traffic-lane/1181/thing/traffic-lane/1522635610970,,thing/traffic-lane,,24,-1,chicago/traffic-lane/1181,-87.5802996067,41.7925550314,41.7927800797,-87.5838875815
1522635611079,chicago/traffic-lane/1211/thing/traffic-lane/1522635611079,,thing/traffic-lane,,30,-1,chicago/traffic-lane/1211,-87.645156,41.801585,41.808864,-87.645349
1522635611132,chicago/traffic-lane/1104/thing/traffic-lane/1522635611132,,thing/traffic-lane,,26,-1,chicago/traffic-lane/1104,-87.7442663916,41.8514803382,41.851385,-87.763913
1522635611685,chicago/traffic-lane/1056/thing/traffic-lane/1522635611685,,thing/traffic-lane,,19,-1,chicago/traffic-lane/1056,-87.6206419402,41.8846520046,41.8846086464,-87.6244501884
1522635611885,chicago/traffic-lane/804/thing/traffic-lane/1522635611885,,thing/traffic-lane,,18,-1,chicago/traffic-lane/804,-87.5860344826,41.7733498484,41.7806524044,-87.5862545245
1522635616711,chicago/traffic-lane/302/thing/traffic-lane/1522635616711,,thing/traffic-lane,,19,-1,chicago/traffic-lane/302,-87.7962712058,41.9528801018,41.9529000914,-87.807259682
1522635617066,chicago/traffic-lane/265/thing/traffic-lane/1522635617066,,thing/traffic-lane,,42,-1,chicago/traffic-lane/265,-87.7214553595,41.734992492,41.7348268186,-87.7311593177
1522635617098,chicago/traffic-lane/314/thing/traffic-lane/1522635617098,,thing/traffic-lane,,23,-1,chicago/traffic-lane/314,-87.6787529076,41.9542941404,41.9541499435,-87.6884648539
1522635617150,chicago/traffic-lane/317/thing/traffic-lane/1522635617150,,thing/traffic-lane,,20,-1,chicago/traffic-lane/317,-87.654543283,41.954625578,41.9545153063,-87.6622485204
1522635617860,chicago/traffic-lane/555/thing/traffic-lane/1522635617860,,thing/traffic-lane,,26,-1,chicago/traffic-lane/555,-87.6561800466,41.8526797855,41.8524897709,-87.6659402856
1522635615061,chicago/traffic-lane/467/thing/traffic-lane/1522635615061,,thing/traffic-lane,,22,-1,chicago/traffic-lane/467,-87.6286359347,41.721847197,41.7215954811,-87.6432218261
1522635615145,chicago/traffic-lane/466/thing/traffic-lane/1522635615145,,thing/traffic-lane,,26,-1,chicago/traffic-lane/466,-87.6432218261,41.7215954811,41.7214266197,-87.6529423406
1522635615168,chicago/traffic-lane/472/thing/traffic-lane/1522635615168,,thing/traffic-lane,,35,-1,chicago/traffic-lane/472,-87.5851058414,41.7224793067,41.7222769494,-87.594731404
1522635615248,chicago/traffic-lane/694/thing/traffic-lane/1522635615248,,thing/traffic-lane,,24,-1,chicago/traffic-lane/694,-87.6159748727,41.8021096226,41.8093848774,-87.6163943054
1522635615498,chicago/traffic-lane/275/thing/traffic-lane/1522635615498,,thing/traffic-lane,,18,-1,chicago/traffic-lane/275,-87.6145264307,41.7366402331,41.736485,-87.624761
1522635615555,chicago/traffic-lane/771/thing/traffic-lane/1522635615555,,thing/traffic-lane,,29,-1,chicago/traffic-lane/771,-87.8069498272,41.9682596163,41.9754664535,-87.8068343518
1522635613335,chicago/traffic-lane/1038/thing/traffic-lane/1522635613335,,thing/traffic-lane,,13,-1,chicago/traffic-lane/1038,-87.6245761907,41.8883032777,41.8869508682,-87.627973493
1522635613432,chicago/traffic-lane/760/thing/traffic-lane/1522635613432,,thing/traffic-lane,,24,-1,chicago/traffic-lane/760,-87.6142179735,41.89189994,41.891798492,-87.6202037576
1522635613506,chicago/traffic-lane/908/thing/traffic-lane/1522635613506,,thing/traffic-lane,,23,-1,chicago/traffic-lane/908,-87.62426376,41.88447407,41.892571,-87.623997
1522635613681,chicago/traffic-lane/1210/thing/traffic-lane/1522635613681,,thing/traffic-lane,,26,-1,chicago/traffic-lane/1210,-87.64497,41.794301,41.801585,-87.645156
1522635613823,chicago/traffic-lane/519/thing/traffic-lane/1522635613823,,thing/traffic-lane,,25,-1,chicago/traffic-lane/519,-87.66577839,41.83783649,41.8319637,-87.67537005
1522635614356,chicago/traffic-lane/512/thing/traffic-lane/1522635614356,,thing/traffic-lane,,25,-1,chicago/traffic-lane/512,-87.73316995,41.80029696,41.79877485,-87.74290093
1522635614602,chicago/traffic-lane/696/thing/traffic-lane/1522635614602,,thing/traffic-lane,,20,-1,chicago/traffic-lane/696,-87.6165993704,41.8166344948,41.823824691,-87.616805129
1522635614787,chicago/traffic-lane/687/thing/traffic-lane/1522635614787,,thing/traffic-lane,,25,-1,chicago/traffic-lane/687,-87.6148109218,41.7511190099,41.7584029267,-87.6148962271
1522635610195,chicago/traffic-lane/1216/thing/traffic-lane/1522635610195,,thing/traffic-lane,,19,-1,chicago/traffic-lane/1216,-87.646086,41.838046,41.847196,-87.646297
1522637410802,chicago/traffic-lane/1183/thing/traffic-lane/1522637410802,,thing/traffic-lane,,16,-1,chicago/traffic-lane/1183,-87.6601728465,41.9982075605,42.0055389804,-87.6607357537
1522637411681,chicago/traffic-lane/1104/thing/traffic-lane/1522637411681,,thing/traffic-lane,,26,-1,chicago/traffic-lane/1104,-87.7442663916,41.8514803382,41.851385,-87.763913
1522637412336,chicago/traffic-lane/1276/thing/traffic-lane/1522637412336,,thing/traffic-lane,,21,-1,chicago/traffic-lane/1276,-87.620301,41.867512,41.875774,-87.620488
1522637410252,chicago/traffic-lane/1181/thing/traffic-lane/1522637410252,,thing/traffic-lane,,24,-1,chicago/traffic-lane/1181,-87.5802996067,41.7925550314,41.7927800797,-87.5838875815
1522638252313,chicago/traffic-lane/1273/thing/traffic-lane/1522638252313,,thing/traffic-lane,,27,-1,chicago/traffic-lane/1273,-87.657142,41.881715,41.881554,-87.666802
1522638252351,chicago/traffic-lane/911/thing/traffic-lane/1522638252351,,thing/traffic-lane,,14,-1,chicago/traffic-lane/911,-87.623997,41.892571,41.90082865,-87.62393627
1522638252682,chicago/traffic-lane/1206/thing/traffic-lane/1522638252682,,thing/traffic-lane,,27,-1,chicago/traffic-lane/1206,-87.644221,41.765201,41.772472,-87.644407
1522638252811,chicago/traffic-lane/510/thing/traffic-lane/1522638252811,,thing/traffic-lane,,25,-1,chicago/traffic-lane/510,-87.75265489,41.79736303,41.79584859,-87.76240058
1522638252918,chicago/traffic-lane/467/thing/traffic-lane/1522638252918,,thing/traffic-lane,,29,-1,chicago/traffic-lane/467,-87.6286359347,41.721847197,41.7215954811,-87.6432218261
1522638252952,chicago/traffic-lane/470/thing/traffic-lane/1522638252952,,thing/traffic-lane,,27,-1,chicago/traffic-lane/470,-87.6045012673,41.7222259181,41.7220217125,-87.6140911627
1522638252985,chicago/traffic-lane/518/thing/traffic-lane/1522638252985,,thing/traffic-lane,,22,-1,chicago/traffic-lane/518,-87.67537005,41.8319637,41.82615333,-87.68489325
1522638253009,chicago/traffic-lane/489/thing/traffic-lane/1522638253009,,thing/traffic-lane,,35,-1,chicago/traffic-lane/489,-87.6098539827,41.6929008891,41.6927563144,-87.6210363283
1522638253042,chicago/traffic-lane/508/thing/traffic-lane/1522638253042,,thing/traffic-lane,,33,-1,chicago/traffic-lane/508,-87.77208033,41.79434225,41.79250221,-87.78178721
1522638256510,chicago/traffic-lane/357/thing/traffic-lane/1522638256510,,thing/traffic-lane,,25,-1,chicago/traffic-lane/357,-87.6872050148,41.9168043897,41.9248996489,-87.68745819
1522638256551,chicago/traffic-lane/453/thing/traffic-lane/1522638256551,,thing/traffic-lane,,19,-1,chicago/traffic-lane/453,-87.6536930095,41.7505891635,41.7505652402,-87.6634686872
1522638256775,chicago/traffic-lane/355/thing/traffic-lane/1522638256775,,thing/traffic-lane,,23,-1,chicago/traffic-lane/355,-87.686843103,41.9030150932,41.9103198343,-87.6870370163
1522638257011,chicago/traffic-lane/338/thing/traffic-lane/1522638257011,,thing/traffic-lane,,27,-1,chicago/traffic-lane/338,-87.6832609507,41.7719765782,41.7792149771,-87.6834560431
1522638257156,chicago/traffic-lane/450/thing/traffic-lane/1522638257156,,thing/traffic-lane,,27,-1,chicago/traffic-lane/450,-87.6827512753,41.7501880334,41.7500402444,-87.6926364622
1522638251407,chicago/traffic-lane/1104/thing/traffic-lane/1522638251407,,thing/traffic-lane,,33,-1,chicago/traffic-lane/1104,-87.7442663916,41.8514803382,41.851385,-87.763913
1522638251596,chicago/traffic-lane/1090/thing/traffic-lane/1522638251596,,thing/traffic-lane,,29,-1,chicago/traffic-lane/1090,-87.5888027055,41.6600932265,41.6592446397,-87.6184518931
1522638254565,chicago/traffic-lane/315/thing/traffic-lane/1522638254565,,thing/traffic-lane,,22,-1,chicago/traffic-lane/315,-87.6690474356,41.954427556,41.9542941404,-87.6787529076
1522638254766,chicago/traffic-lane/276/thing/traffic-lane/1522638254766,,thing/traffic-lane,,12,-1,chicago/traffic-lane/276,-87.6048212832,41.7367866148,41.7366402331,-87.6145264307
1522638254783,chicago/traffic-lane/314/thing/traffic-lane/1522638254783,,thing/traffic-lane,,25,-1,chicago/traffic-lane/314,-87.6787529076,41.9542941404,41.9541499435,-87.6884648539
1522638255017,chicago/traffic-lane/303/thing/traffic-lane/1522638255017,,thing/traffic-lane,,28,-1,chicago/traffic-lane/303,-87.7865583352,41.9530537114,41.9528801018,-87.7962712058
1522638255055,chicago/traffic-lane/567/thing/traffic-lane/1522638255055,,thing/traffic-lane,,25,-1,chicago/traffic-lane/567,-87.7412259766,41.7843170707,41.793035195,-87.7417947979
1522638250356,chicago/traffic-lane/1215/thing/traffic-lane/1522638250356,,thing/traffic-lane,,23,-1,chicago/traffic-lane/1215,-87.645915,41.83075,41.838046,-87.646086
1522638253197,chicago/traffic-lane/685/thing/traffic-lane/1522638253197,,thing/traffic-lane,,23,-1,chicago/traffic-lane/685,-87.6143079092,41.7364992381,41.743809104,-87.6145593931
1522638253362,chicago/traffic-lane/683/thing/traffic-lane/1522638253362,,thing/traffic-lane,,23,-1,chicago/traffic-lane/683,-87.6139718105,41.7218553843,41.7291900977,-87.6141896483
1522638253446,chicago/traffic-lane/1197/thing/traffic-lane/1522638253446,,thing/traffic-lane,,29,-1,chicago/traffic-lane/1197,-87.642417,41.69964,41.706916,-87.642643
1522638253862,chicago/traffic-lane/277/thing/traffic-lane/1522638253862,,thing/traffic-lane,,29,-1,chicago/traffic-lane/277,-87.5856349924,41.7370506698,41.7367866148,-87.6048212832
1522638255452,chicago/traffic-lane/455/thing/traffic-lane/1522638255452,,thing/traffic-lane,,23,-1,chicago/traffic-lane/455,-87.6341938681,41.7508788394,41.7507752434,-87.6439701738
1522640959578,chicago/traffic-lane/179/thing/traffic-lane/1522640959578,,thing/traffic-lane,,31,-1,chicago/traffic-lane/179,-87.6311253178,41.7946718587,41.7944390571,-87.6451588943
1522631954033,chicago/traffic-lane/903/thing/traffic-lane/1522631954033,,thing/traffic-lane,,23,-1,chicago/traffic-lane/903,-87.62377822,41.860205,41.86745208,-87.62392868
1522631954070,chicago/traffic-lane/1269/thing/traffic-lane/1522631954070,,thing/traffic-lane,,18,-1,chicago/traffic-lane/1269,-87.624366,41.882109,41.882014,-87.636891
1522631954481,chicago/traffic-lane/484/thing/traffic-lane/1522631954481,,thing/traffic-lane,,20,-1,chicago/traffic-lane/484,-87.670578725,41.6920630313,41.6919091649,-87.6811653381
1522631954978,chicago/traffic-lane/686/thing/traffic-lane/1522631954978,,thing/traffic-lane,,24,-1,chicago/traffic-lane/686,-87.6145593931,41.743809104,41.7511190099,-87.6148109218
1522631953163,chicago/traffic-lane/1207/thing/traffic-lane/1522631953163,,thing/traffic-lane,,24,-1,chicago/traffic-lane/1207,-87.644407,41.772472,41.779751,-87.644597
1522631953469,chicago/traffic-lane/767/thing/traffic-lane/1522631953469,,thing/traffic-lane,,18,-1,chicago/traffic-lane/767,-87.8060612029,41.9239918867,41.930812181,-87.8062855111
1522631953488,chicago/traffic-lane/1206/thing/traffic-lane/1522631953488,,thing/traffic-lane,,27,-1,chicago/traffic-lane/1206,-87.644221,41.765201,41.772472,-87.644407
1522631953591,chicago/traffic-lane/1209/thing/traffic-lane/1522631953591,,thing/traffic-lane,,27,-1,chicago/traffic-lane/1209,-87.64478,41.787025,41.794301,-87.64497
1522631953627,chicago/traffic-lane/1125/thing/traffic-lane/1522631953627,,thing/traffic-lane,,29,-1,chicago/traffic-lane/1125,-87.7434054086,41.82213967,41.8367455138,-87.7435648614
1522631953719,chicago/traffic-lane/515/thing/traffic-lane/1522631953719,,thing/traffic-lane,,28,-1,chicago/traffic-lane/515,-87.7042579,41.81426355,41.80803564,-87.71403459
1522631953888,chicago/traffic-lane/511/thing/traffic-lane/1522631953888,,thing/traffic-lane,,34,-1,chicago/traffic-lane/511,-87.74290093,41.79877485,41.79736303,-87.75265489
1522631952455,chicago/traffic-lane/805/thing/traffic-lane/1522631952455,,thing/traffic-lane,,25,-1,chicago/traffic-lane/805,-87.5862545245,41.7806524044,41.7878796071,-87.5864754787
1522631952524,chicago/traffic-lane/822/thing/traffic-lane/1522631952524,,thing/traffic-lane,,23,-1,chicago/traffic-lane/822,-87.5593916356,41.7009752315,41.7081667435,-87.5594825555
1522631952817,chicago/traffic-lane/828/thing/traffic-lane/1522631952817,,thing/traffic-lane,,20,-1,chicago/traffic-lane/828,-87.8068343518,41.9754664535,41.9827767713,-87.8067554164
1522631960240,chicago/traffic-lane/122/thing/traffic-lane/1522631960240,,thing/traffic-lane,,27,-1,chicago/traffic-lane/122,-87.6675079387,41.9106292239,41.9185457037,-87.6679092691
1522631960317,chicago/traffic-lane/106/thing/traffic-lane/1522631960317,,thing/traffic-lane,,20,-1,chicago/traffic-lane/106,-87.6642111674,41.7867457704,41.7940232957,-87.6643984668
1522631960346,chicago/traffic-lane/204/thing/traffic-lane/1522631960346,,thing/traffic-lane,,16,-1,chicago/traffic-lane/204,-87.7166993605,41.9101313576,41.9100238945,-87.7263294053
1522631960484,chicago/traffic-lane/43/thing/traffic-lane/1522631960484,,thing/traffic-lane,,16,-1,chicago/traffic-lane/43,-87.7255232056,41.8819364677,41.8854658549,-87.7256546637
1522631960628,chicago/traffic-lane/49/thing/traffic-lane/1522631960628,,thing/traffic-lane,,10,-1,chicago/traffic-lane/49,-87.7263752552,41.9171651852,41.9244829851,-87.7266541696
1522631960868,chicago/traffic-lane/23/thing/traffic-lane/1522631960868,,thing/traffic-lane,,30,-1,chicago/traffic-lane/23,-87.7211582444,41.7205351179,41.7279240361,-87.7216034956
1522631960978,chicago/traffic-lane/45/thing/traffic-lane/1522631960978,,thing/traffic-lane,,23,-1,chicago/traffic-lane/45,-87.7258968524,41.8953666789,41.9026704832,-87.7261884496
1522631961046,chicago/traffic-lane/198/thing/traffic-lane/1522631961046,,thing/traffic-lane,,28,-1,chicago/traffic-lane/198,-87.7756143071,41.9093998422,41.909248873,-87.7849627555
1522631961183,chicago/traffic-lane/26/thing/traffic-lane/1522631961183,,thing/traffic-lane,,28,-1,chicago/traffic-lane/26,-87.7214959848,41.742178062,41.7495695299,-87.721801291
1522631959304,chicago/traffic-lane/332/thing/traffic-lane/1522631959304,,thing/traffic-lane,,35,-1,chicago/traffic-lane/332,-87.6821164908,41.7282286362,41.7355262471,-87.6823308541
1522631959493,chicago/traffic-lane/111/thing/traffic-lane/1522631959493,,thing/traffic-lane,,24,-1,chicago/traffic-lane/111,-87.6651248281,41.8231508628,41.8305002878,-87.6653847992
1522631959699,chicago/traffic-lane/101/thing/traffic-lane/1522631959699,,thing/traffic-lane,,20,-1,chicago/traffic-lane/101,-87.6630683582,41.7430756949,41.7503560091,-87.6632541367
1522631959983,chicago/traffic-lane/124/thing/traffic-lane/1522631959983,,thing/traffic-lane,,18,-1,chicago/traffic-lane/124,-87.6679620918,41.9251505156,41.932402477,-87.668210266
1522631960192,chicago/traffic-lane/104/thing/traffic-lane/1522631960192,,thing/traffic-lane,,25,-1,chicago/traffic-lane/104,-87.6638378447,41.7721909488,41.7794635041,-87.6640374592
1522631951433,chicago/traffic-lane/1103/thing/traffic-lane/1522631951433,,thing/traffic-lane,,28,-1,chicago/traffic-lane/1103,-87.763913,41.851385,41.8510024115,-87.7834783427
1522631951637,chicago/traffic-lane/1105/thing/traffic-lane/1522631951637,,thing/traffic-lane,,26,-1,chicago/traffic-lane/1105,-87.7394907937,41.8515161194,41.8514803382,-87.7442663916
1522631951827,chicago/traffic-lane/1056/thing/traffic-lane/1522631951827,,thing/traffic-lane,,20,-1,chicago/traffic-lane/1056,-87.6206419402,41.8846520046,41.8846086464,-87.6244501884
1522636459983,chicago/traffic-lane/56/thing/traffic-lane/1522636459983,,thing/traffic-lane,,33,-1,chicago/traffic-lane/56,-87.7280495172,41.9755310394,41.9828305605,-87.7283177717
1522636460062,chicago/traffic-lane/209/thing/traffic-lane/1522636460062,,thing/traffic-lane,,10,-1,chicago/traffic-lane/209,-87.6676901941,41.9107674921,41.9106099476,-87.6775846462
1522636460198,chicago/traffic-lane/210/thing/traffic-lane/1522636460198,,thing/traffic-lane,,23,-1,chicago/traffic-lane/210,-87.6621596195,41.910843339,41.9107674921,-87.6676901941
1522636460616,chicago/traffic-lane/178/thing/traffic-lane/1522636460616,,thing/traffic-lane,,31,-1,chicago/traffic-lane/178,-87.6451588943,41.7944390571,41.7943090849,-87.6548728011
1522636457991,chicago/traffic-lane/342/thing/traffic-lane/1522636457991,,thing/traffic-lane,,23,-1,chicago/traffic-lane/342,-87.684040664,41.8011451454,41.8084247143,-87.6842419673
1522636458060,chicago/traffic-lane/345/thing/traffic-lane/1522636458060,,thing/traffic-lane,,25,-1,chicago/traffic-lane/345,-87.6846933402,41.8229949942,41.8259368847,-87.6847191026
1522636458184,chicago/traffic-lane/454/thing/traffic-lane/1522636458184,,thing/traffic-lane,,19,-1,chicago/traffic-lane/454,-87.6439701738,41.7507752434,41.7505891635,-87.6536930095
1522636458201,chicago/traffic-lane/361/thing/traffic-lane/1522636458201,,thing/traffic-lane,,29,-1,chicago/traffic-lane/361,-87.6879810565,41.9394597831,41.9467297764,-87.6880739349
1522636458406,chicago/traffic-lane/116/thing/traffic-lane/1522636458406,,thing/traffic-lane,,22,-1,chicago/traffic-lane/116,-87.6661999959,41.8668604234,41.8741993673,-87.6664153537
1522636458763,chicago/traffic-lane/125/thing/traffic-lane/1522636458763,,thing/traffic-lane,,21,-1,chicago/traffic-lane/125,-87.668210266,41.932402477,41.939695436,-87.6684779112
1522636458816,chicago/traffic-lane/416/thing/traffic-lane/1522636458816,,thing/traffic-lane,,36,-1,chicago/traffic-lane/416,-87.7218815259,41.7496709256,41.7494782498,-87.7316040523
1522636458904,chicago/traffic-lane/420/thing/traffic-lane/1522636458904,,thing/traffic-lane,,16,-1,chicago/traffic-lane/420,-87.6149102436,41.7512885566,41.7511042672,-87.6245246027
1522636458921,chicago/traffic-lane/117/thing/traffic-lane/1522636458921,,thing/traffic-lane,,20,-1,chicago/traffic-lane/117,-87.6664153537,41.8741993673,41.8832979102,-87.6666877975
1522636459051,chicago/traffic-lane/419/thing/traffic-lane/1522636459051,,thing/traffic-lane,,16,-1,chicago/traffic-lane/419,-87.6245246027,41.7511042672,41.7508788394,-87.6341938681
1522636459453,chicago/traffic-lane/49/thing/traffic-lane/1522636459453,,thing/traffic-lane,,18,-1,chicago/traffic-lane/49,-87.7263752552,41.9171651852,41.9244829851,-87.7266541696
1522636459587,chicago/traffic-lane/12/thing/traffic-lane/1522636459587,,thing/traffic-lane,,27,-1,chicago/traffic-lane/12,-87.7915747868,41.7922933877,41.7920840659,-87.801548143
1522636459606,chicago/traffic-lane/27/thing/traffic-lane/1522636459606,,thing/traffic-lane,,29,-1,chicago/traffic-lane/27,-87.7217311602,41.7495695299,41.7640992823,-87.7223094048
1522636459710,chicago/traffic-lane/199/thing/traffic-lane/1522636459710,,thing/traffic-lane,,23,-1,chicago/traffic-lane/199,-87.7657229523,41.9095159354,41.9093998422,-87.7756143071
1522636459759,chicago/traffic-lane/34/thing/traffic-lane/1522636459759,,thing/traffic-lane,,29,-1,chicago/traffic-lane/34,-87.7234032253,41.8078826502,41.8151945196,-87.7237477951
1522636459798,chicago/traffic-lane/197/thing/traffic-lane/1522636459798,,thing/traffic-lane,,25,-1,chicago/traffic-lane/197,-87.7849627555,41.909248873,41.9091729382,-87.7948024476
1522636457142,chicago/traffic-lane/577/thing/traffic-lane/1522636457142,,thing/traffic-lane,,23,-1,chicago/traffic-lane/577,-87.7458024865,41.9023415361,41.9096276932,-87.7459028831
1522636457423,chicago/traffic-lane/340/thing/traffic-lane/1522636457423,,thing/traffic-lane,,31,-1,chicago/traffic-lane/340,-87.6836472764,41.786527685,41.793875546,-87.6838584229
